"Date","count","covid_case","covid_trend"
2024-05-29,4736,0,1
2024-05-30,4681,0,1
2024-05-31,4599,0,1
2024-06-01,2044,0,1
2024-06-02,1796,0,1
2024-06-03,4807,0,1
2024-06-04,4908,0,1
2024-06-05,4639,0,1
2024-06-06,1777,0,1
2024-06-07,4519,0,1
2024-06-08,1953,0,1
2024-06-09,1744,0,1
2024-06-10,4826,0,1
2024-06-11,4900,0,1
2024-06-12,4771,0,1
2024-06-13,4749,0,1
2024-06-14,4662,0,1
2024-06-15,1873,0,1
2024-06-16,1800,0,1
2024-06-17,4827,0,1
2024-06-18,4863,0,1
2024-06-19,4833,0,1
2024-06-20,4808,0,1
2024-06-21,4828,0,1
2024-06-22,1958,0,1
2024-06-23,1776,0,1
2024-06-24,4908,0,1
2024-06-25,4953,0,1
2024-06-26,4904,0,1
2024-06-27,4888,0,1
2024-06-28,4828,0,1
2024-06-29,1995,0,1
2024-06-30,1584,0,1
2024-07-01,4913,0,1
2024-07-02,4719,0,1
2024-07-03,4958,0,1
2024-07-04,4829,0,1
2024-07-05,4772,0,1
2024-07-06,1956,0,1
2024-07-07,1741,0,1
2024-07-08,4874,0,1
2024-07-09,4936,0,1
2024-07-10,4966,0,1
2024-07-11,4910,0,1
2024-07-12,4823,0,1
2024-07-13,2039,0,1
2024-07-14,1728,0,1
2024-07-15,4999,0,1
2024-07-16,4812,0,1
2024-07-17,4659,0,1
2024-07-18,4490,0,1
2024-07-19,4801,0,1
2024-07-20,2100,0,1
2024-07-21,1615,0,1
2024-07-22,4972,0,1.03030303030303
2024-07-23,4752,0,1.11111111111111
2024-07-24,4917,0,1.33333333333333
2024-07-25,5016,0,1.66666666666667
2024-07-26,4801,0,1.88888888888889
2024-07-27,2008,0,1.96969696969697
2024-07-28,1721,0,2
2024-07-29,4602,0,2.06060606060606
2024-07-30,4666,0,2.22222222222222
2024-07-31,4591,0,2.66666666666667
2024-08-01,4666,0,3.33333333333333
2024-08-02,4564,0,3.77777777777778
2024-08-03,2080,0,3.93939393939394
2024-08-04,1793,0,4
2024-08-05,4996,0,4
2024-08-06,4933,0,4
2024-08-07,4951,0,4
2024-08-08,4947,0,4
2024-08-09,4786,0,4
2024-08-10,2028,0,4
2024-08-11,1748,0,4
2024-08-12,4971,0,4
2024-08-13,4952,0,4
2024-08-14,4670,0,4
2024-08-15,1665,0,4
2024-08-16,4537,0,4
2024-08-17,2039,0,4
2024-08-18,1713,0,4
2024-08-19,5008,0,3.93939393939394
2024-08-20,5131,0,3.77777777777778
2024-08-21,4953,0,3.33333333333333
2024-08-22,5074,0,2.66666666666667
2024-08-23,4924,0,2.22222222222222
2024-08-24,2163,0,2.06060606060606
2024-08-25,1794,0,2
2024-08-26,5098,0,2
2024-08-27,5223,0,2
2024-08-28,5183,0,2
2024-08-29,5121,0,2
2024-08-30,4940,0,2
2024-08-31,2208,0,2
2024-09-01,1797,0,2
2024-09-02,5236,0,1.96969696969697
2024-09-03,5239,0,1.88888888888889
2024-09-04,5213,0,1.66666666666667
2024-09-05,5231,0,1.33333333333333
2024-09-06,5064,0,1.11111111111111
2024-09-07,2109,0,1.03030303030303
2024-09-08,1828,0,1
2024-09-09,5178,0,1
2024-09-10,5180,0,1
2024-09-11,5150,0,1
2024-09-12,4930,0,1
2024-09-13,4735,0,1
2024-09-14,2209,0,1
2024-09-15,1757,0,1
2024-09-16,1525,0,1
2024-09-17,1458,0,1
2024-09-18,1649,0,1
2024-09-19,5104,0,1
2024-09-20,5123,0,1
2024-09-21,2108,0,1
2024-09-22,1992,0,1
2024-09-23,5169,0,1
2024-09-24,5183,0,1
2024-09-25,5256,0,1
2024-09-26,5272,0,1
2024-09-27,5075,0,1
2024-09-28,2083,0,1
2024-09-29,1773,0,1
2024-09-30,5082,0,1
2024-10-01,2325,0,1
2024-10-02,5071,0,1
2024-10-03,1750,0,1
2024-10-04,4857,0,1
2024-10-05,1923,0,1
2024-10-06,1740,0,1
2024-10-07,5248,0,1
2024-10-08,5168,0,1
2024-10-09,1756,0,1
2024-10-10,5082,0,1
2024-10-11,4981,0,1
2024-10-12,2142,0,1
2024-10-13,1713,0,1
2024-10-14,5232,0,1
2024-10-15,5037,0,1
2024-10-16,5064,0,1
2024-10-17,5025,0,1
2024-10-18,4823,0,1
2024-10-19,1963,0,1
2024-10-20,1454,0,1
2024-10-21,5164,0,1
2024-10-22,5048,0,1
2024-10-23,5102,0,1
2024-10-24,4871,0,1
2024-10-25,4929,0,1
2024-10-26,1847,0,1
2024-10-27,1601,0,1
2024-10-28,4990,0,1
2024-10-29,4959,0,1
2024-10-30,4961,0,1
2024-10-31,4843,0,1
